gvkey,conm,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT
061187,ARROW MAGNOLIA INTL INC,P,01,LU,83236,14482,19960329,20050131
061188,HOSPITALITY PROPERTIES TRUST,P,01,LU,81917,30932,19950817,E
061192,CRAFT BREW ALLIANCE INC,P,01,LC,82176,13945,19950817,E
061198,WAVERIDER COMMUNICATIONS INC,C,01,LC,88386,37752,20000607,20020409
061205,CHINA SKY ONE MEDICAL INC,P,01,LC,92646,53007,20080528,20140829
061206,COMM BANCORP INC,P,01,LU,83631,14729,19960617,20101231
061212,LOUD TECHNOLOGIES INC,P,01,LC,82191,13948,20060301,20090302
061212,LOUD TECHNOLOGIES INC,P,01,LC,82191,13948,19950818,20030206
061214,ASML HOLDING NV,P,90,LC,81472,13621,19950315,E
061226,FIBERCORE INC,P,01,LC,88751,33924,20001116,20030618
061227,BANK PLUS CORP,P,01,LU,83261,14436,19960314,20020131
061229,MIDWEST BANC HOLDINGS INC,P,01,LC,85832,15982,19980224,20100514
061239,SNAKE EYES GOLF CLUBS INC,C,01,LU,83904,14911,19960815,19980721
061242,KELLSTROM INDUSTRIES INC,P,01,LU,82184,13947,19950818,20011218
061246,EUPHONIX INC,P,01,LU,82173,13951,19950822,20010926
061247,HARBINGER CORP,P,01,LU,82178,13952,19950822,20000630
061250,MAKO MARINE INTERNATIONL INC,P,01,LU,82190,13955,19950823,19970102
061252,COM/TECH COMMUNICATIONS TECH,C,01,LU,82164,13958,19950824,19970725
061253,AXS-ONE INC,C,01,LC,82168,13959,19971112,20071105
061253,AXS-ONE INC,C,01,LC,82168,13959,19950824,19970127
061255,VENTURE CATALYST INC/UT,P,01,LU,82181,13957,19950824,20010814
061256,KYZEN CORP,P,01,LU,82186,13906,19950824,20000201
061257,TRIKON TECHNOLOGIES INC,P,01,LU,82207,13956,19950824,20051230
061260,ARCADIAN CORP,P,01,LU,81914,30931,19950804,19970331
061262,COMPUTATIONAL SYSTEMS INC,P,01,LU,82167,13962,19950829,19980130
061263,CROWN VANTAGE INC,P,01,LU,82169,13961,19950829,19990618
061264,KENTUCKY FIRST BANCORP INC,P,01,LU,81918,30933,19950829,20031128
061269,AIRWAYS CORP,P,01,LU,82245,13963,19950908,19971128
061276,GLYCOGENESYS INC,P,01,LU,86090,16085,19980512,20060207
061278,TRANSMEDIA ASIA PACIFIC INC,P,01,LU,82288,13965,19950901,20010417
061285,BALLANTYNE STRONG INC,P,01,LU,82234,30943,19950907,E
061292,TRIATHLON BROADCST CO  -CL A,P,01,LU,82286,13969,19950908,19990528
061296,PENN OCTANE CORP,P,01,LU,82737,14183,19951204,20060718
061298,TEMPLETON RUSSIA & E EURO FD,P,01,LC,82241,30952,19950913,20151120
061300,CARBIDE/GRAPHITE GROUP INC,C,01,LU,82253,13970,19950914,20010921
061302,ARCH CAPITAL GROUP LTD,P,01,LU,82276,13971,19950914,E
061306,BOYDS WHEELS INC,P,01,LU,82252,13973,19950915,19980302
061314,PACIFIC AEROSPACE&ELECTR INC,C,01,LU,82271,13972,19950915,20010627
061319,NETSTAR INC,P,01,LU,82268,13977,19950919,19960830
061320,RECYCLING INDUSTRIES INC,C,01,LU,82277,13976,19950919,19990302
061321,SMITH MICRO SOFTWARE INC,P,01,LU,82281,13978,19950919,E
061322,EQUUS GAMING CO  -LP,P,01,LU,81247,13546,19950207,20010119
061325,MEDNAX INC,P,01,LC,82272,13979,19950920,E
061326,PEPSIAMERICAS INC-OLD,P,01,LC,82237,30949,19950920,20001130
061327,PREMENOS TECHNOLOGY CORP,P,01,LC,82275,13981,19950920,19971219
061330,ALTERNATE MARKETING NETWORKS,P,01,LU,82250,13984,19950921,20021002
061332,PLANET BIOPHARMACEUTICALS,P,01,LU,82274,13986,19950929,20010717
061332,PLANET BIOPHARMACEUTICALS,C,00X,LU,82274,13986,19950921,19950928
061335,TALK AMERICA HOLDINGS INC,P,01,LU,82285,13985,19950921,20061229
061337,GENERAL SCANNING INC,P,01,LC,82261,13988,19950922,19990323
061338,CENVEO INC,P,01,LC,82266,13991,19950922,E
061339,MIDWEST AIR GROUP INC,P,01,LU,82235,30947,19950922,20080131
061340,PANAMSAT CORP,P,01,LC,84836,15479,19970519,20040818
061340,PANAMSAT CORP,P,01,LC,82283,13989,19950922,19970516
061341,UNITED DENTAL CARE INC/DE,P,01,LU,82290,13992,19950922,19980930
061349,VENTURI PARTNERS INC,P,01,LC,82238,30950,19950926,20021120
061350,CRAY INC,P,01,LC,82287,13994,19950926,E
061351,ACCOM INC,C,01,LU,82247,13995,19950927,19980720
061352,WYNDHAM INTERNATIONAL INC,P,01,LU,82236,30948,19950927,20050831
061355,CHECKFREE CORP,P,01,LU,82255,13998,19950928,20071231
061356,NOVANTA INC,P,01,LC,82261,13988,20110214,E
061356,NOVANTA INC,P,01,LC,82261,13988,19990324,20091104
061359,BLUE WAVE SYSTEMS INC,P,01,LU,82265,13996,19950928,20010731
061361,CHINA DONGSHENG INTL INC,P,01,LC,82270,13997,19950928,19970310
061363,AHI HEALTHCARE SYSTEMS INC,P,01,LU,82249,14002,19950929,19970331
061364,ALLEGIANT BANCORP INC,P,01,LU,82469,14016,19951003,20040430
061365,COMPUTER MGMT SCIENCES INC,P,01,LU,82256,14005,19950929,19990331
061366,DEPOTECH CORP,P,01,LU,82258,14000,19950929,19990331
061367,EASTBAY INC,P,01,LU,82259,14004,19950929,19970228
061370,MICROWAVE PWR DEVICES INC/DE,P,01,LU,82267,14006,19950929,20001130
061372,R H PHILLIPS INC,P,01,LU,82517,13681,19951002,20001031
061373,SIMWARE INC,P,01,LU,82280,14007,19950929,19991130
061374,SERENGETI EYEWEAR INC,C,01,LU,82282,13933,19950929,19981007
061376,PROLIANCE INTERNATIONAL INC,C,01,LC,82242,30953,19951011,20090624
061378,ZYCON CORP,P,01,LU,82291,14003,19950929,19970131
061380,ERIE INDEMNITY CO  -CL A,P,01,LU,82486,14013,19951002,E
061381,AMERICAN POWER GROUP CORP,P,01,LU,82494,14014,19951005,20060614
061382,STATEWIDE FINANCIAL CORP,P,01,LU,82523,14011,19951002,20000131
061384,TRANSPORT HOLDINGS INC -CL A,P,01,LU,82531,14008,19951002,19961231
061385,BAAN CO NV,C,01,LU,81602,13736,19950519,20001006
061386,DATA DOCUMENTS INC/DE,P,01,LC,82481,14017,19951003,19971126
061388,EVEREST RE GROUP LTD,P,01,LU,82303,30970,19951003,E
061389,FIRST INVESTORS FINL SVCS GP,P,01,LU,82491,14020,19951004,20041130
061390,1ST INDEPENDENCE FINL GROUP,P,01,LC,82497,14019,19951004,20080829
061392,BOGEN COMMUNICATIONS INTL,P,01,LU,82293,30959,19951005,20031231
061393,KLAMATH FIRST BANCORP INC,P,01,LU,82503,14023,19951005,20040130
061394,SOUTHERN BANC CO INC,P,01,LC,82305,30972,19951005,20040106
061396,ESS TECHNOLOGY INC,P,01,LC,82488,14032,19951006,20080630
061397,GADZOOKS INC,P,01,LU,82492,14029,19951006,20040211
061398,LECROY CORP,P,01,LU,82504,14030,19951006,E
061399,MYRIAD GENETICS INC,P,01,LC,82508,14031,19951006,E
061400,IMPRESO INC,P,01,LU,82533,14025,19951006,20060901
061401,VERITY INC,P,01,LU,82535,14027,19951006,20051230
061402,VODAVI TECHNOLOGY INC,P,01,LU,82536,14028,19951006,20061229
061403,WORLD AIR HOLDINGS INC,P,01,LU,82539,14026,19951006,20060519
061404,CENTRAL PARKING CORP,P,01,LC,82295,30961,19951010,20070522
061405,SPEEDFAM-IPEC INC,P,01,LU,82522,14035,19951010,20021231
061406,RENAISSANCERE HOLDINGS LTD,P,01,LU,83728,31700,19950727,E
061407,APAC CUSTOMER SERVICES INC,P,01,LU,82471,14039,19951011,20111031
061408,HANOVER INSURANCE GROUP INC,P,01,LU,82292,30958,19951011,E
061409,DIAMOND OFFSHRE DRILLING INC,P,01,LU,82298,30963,19951011,E
061410,ELANTEC SEMICONDUCTOR INC,P,01,LU,82485,14040,19951011,20020531
061411,MORO CORP,C,01,LC,82490,14038,19951011,19980528
061413,UNION PACIFIC RESOURCES GRP,P,01,LU,82308,30976,19951011,20000731
061414,SONUS PHARMACEUTICALS INC,P,01,LC,82526,14043,19951012,20080820
061416,GT BICYCLES INC,P,01,LU,82495,14047,19951013,19981030
061417,BROOKLYN CHEESECAKE & -OLD,P,01,LU,82476,14045,19951031,19980929
061417,BROOKLYN CHEESECAKE & -OLD,C,00X,LU,82476,14045,19951013,19951030
061418,RCI HOSPITALITY HLDGS INC,P,01,LC,82518,14049,19951013,E
061419,TAMINO MINERALS INC,P,01,LU,82520,14048,19951013,20010330
061420,POOL CORP,P,01,LU,82515,14046,19951013,E
061421,AMERICAN COIN MERCHNDSNG INC,P,01,LU,82470,14053,19951016,20020228
061424,LOGIC WORKS INC,P,01,LC,82505,14057,19951017,19980529
061425,MEADOW VALLEY CORP,P,01,LU,82507,14058,19951017,20090227
061426,TELECHIPS CORP,C,01,LU,82528,14054,19951017,19970505
061427,ADE CORP/MA,P,01,LU,82467,14062,19951018,20061031
061428,CULLIGAN WATER TECH INC,P,01,LU,82773,31381,19951215,19980630
061430,ARV ASSISTED LIVING INC,P,01,LU,82474,14061,19951018,20030430
061433,GLIATECH INC,C,01,LU,82493,14067,19951019,20020117
061435,COLLABRX INC,P,01,LC,82530,14066,19951019,20151102
061436,WIRELESS ONE INC,P,01,LU,82538,14065,19951019,19981021
061437,DE RIGO SPA  -ADR,P,90,LU,82296,30962,19951020,20060228
061438,ENTERPRISE SYSTEMS INC,P,01,LC,82487,14069,19951020,19970626
061439,RADISYS CORP,P,01,LU,82521,14070,19951020,E
061440,KONINKLIJKE KPN NV,P,90,LC,82304,30971,19951023,20080403
061441,HEARST-ARGYLE TELEVISION,P,01,LC,85374,15676,19970902,20090604
061441,HEARST-ARGYLE TELEVISION,P,01,LC,82472,14076,19951024,19970829
061442,BOSTONFED BANCORP INC,P,01,LU,82294,30960,19951024,20050131
061443,ETEC SYSTEMS INC,P,01,LU,82489,14075,19951024,20000331
061444,IMPERIAL CAPITAL BANCORP INC,P,01,LC,82501,14074,19951024,20081226
061445,INTIMATE BRANDS INC  -CL A,P,01,LU,82301,30968,19951024,20020328
061446,JERRYS FAMOUS DELI INC,C,01,LU,82482,14072,19951024,20011009
061448,PHARMACYCLICS INC,P,01,LU,82513,14073,19951024,20150529
061449,GABELLI CONV & INCOME SEC FD,P,01,LU,81299,30859,19950331,E
061452,CREDICORP LTD,P,01,LC,82311,30977,19951025,E
061462,SPECIALIZED HEALTH PRODUCTS,P,01,LU,82525,14077,19951025,19990818
061464,MEDIAONE GROUP INC,P,01,LC,88388,37753,19980615,20000614
061464,MEDIAONE GROUP INC,P,01,LC,82309,21830,19951101,19980612
061465,APPLIED COMPUTER TECH INC,C,01,LC,82466,14079,19951026,19981023
061469,NIMBUS CD INTERNATIONAL INC,P,01,LU,82510,14078,19951026,19980731
061470,STERLING HOUSE CORP,P,01,LU,82306,30973,19951026,19971031
061472,WINFIELD CAPITAL CORP,C,01,LU,82537,14081,19951026,20030414
061473,DATAWORKS CORP,P,01,LU,82484,14084,19951027,19990129
061476,DISC GRAPHICS INC,P,01,LU,82653,31210,19951030,20021231
061479,COOPER & CHYAN TECH INC,P,01,LU,82655,14090,19951031,19970530
061480,GAYLORD COMPANIES INC,C,01,LU,82657,14089,19951130,19970825
061481,PHAR-MOR INC,C,01,LU,82514,14087,19951031,20010921
061482,SHERIDAN HEALTHCARE INC,P,01,LU,82524,14088,19951031,19990528
061483,DAVITA INC,P,01,LU,82307,30975,19951031,E
061484,VANGUARD AIRLINES INC,C,01,LU,82534,14086,19951031,20011210
061487,BANNER CORP,P,01,LC,82575,14091,19951101,E
061489,QWEST COMMUNICATION INTL INC,P,01,LC,85032,15545,20000701,20110331
061489,QWEST COMMUNICATION INTL INC,P,01,LC,66122,21830,19840216,20000630
061490,OPKO HEALTH INC,P,01,LC,82567,14092,19951102,E
061494,SCHEIN (HENRY) INC,P,01,LU,82581,14098,19951103,E
061496,MILESTONE SCIENTIFIC INC,P,01,LC,82621,14097,20150601,E
061496,MILESTONE SCIENTIFIC INC,P,01,LC,82621,14097,19951107,20060831
061498,HYPERION SOLUTIONS CORP,P,01,LU,82551,14099,19951107,20070430
061500,PERCLOSE INC,P,01,LU,82603,14101,19951107,19991130
061501,PETES BREWING CO,P,01,LU,82627,14100,19951107,19980731
061502,ROSS TECHNOLOGY INC,P,01,LU,82608,14102,19951107,19980731
061503,SANO CORP,P,01,LC,82610,14103,19951107,19980227
061505,VENTURE SEISMIC LTD,C,01,LU,82622,14104,19951107,19990115
061507,METAMOR WORLDWIDE INC,P,01,LU,82566,14107,19951108,20000630
061508,GELTEX PHARMACEUTICALS INC,P,01,LU,82576,14109,19951108,20001229
061509,HOME HEALTH CORP AMER INC,C,01,LU,82579,14106,19951108,19990218
061510,META-SOFTWARE INC,P,01,LU,82594,14108,19951108,19961031
061513,SANDISK CORP,P,01,LU,82618,14105,19951108,20160511
061514,RENAISSANCE HOTEL GROUP NV,P,01,LC,82243,30957,19950927,19970327
061515,OZ INVESTMENTS CO LTD,P,01,LC,82278,13982,19950920,19980608
061516,CVF TECHNOLOGIES CORP,P,01,LU,85760,34625,19980130,20040927
061517,FRACTAL DESIGN CORP,P,01,LC,82574,14113,19951109,19970529
061518,INVESTORS FINANCIAL SVCS CP,P,01,LU,82584,14112,19951109,20070731
061519,SCHWEITZER-MAUDUIT INTL INC,P,01,LU,82649,31205,19951201,E
061523,A D A M INC,P,01,LC,82544,14114,19951110,20110207
061527,MEDWAVE INC,C,01,LC,82593,14118,19951110,20070716
061528,MULTIMEDIA CONCEPTS INTL INC,C,01,LU,82595,14116,19951120,19970319
061530,NATIONAL SURGERY CTRS,P,01,LU,82597,14115,19951110,19980731
061531,ENTRADA NETWORKS INC,P,01,LU,82620,14117,19951110,20021030
061532,VISIO CORP,P,01,LU,82623,14119,19951110,20000131
061534,JACUZZI BRANDS INC,P,01,LC,81661,30893,19950601,20070207
061536,POINTER TELOCATION LTD,P,01,LU,80655,13138,19940617,E
061540,SMART CHOICE AUTOMOTIVE GRP,P,01,LC,82568,14121,19951113,19990913
061541,HEALTHCARE.COM CORP,P,01,LU,83517,14647,19960523,20010831
061544,ASTA FUNDING INC,P,01,LU,82552,14124,19951114,E
061546,INSIGNIA SOLUTIONS PLC  -ADR,P,90,LU,82585,14125,19951114,20060424
061547,NEW HORIZON KIDS QUEST INC,P,01,LU,82588,14122,19951114,20010109
061548,TELEKOMUNIKASI INDONESIA,P,90,LU,82646,31202,19951116,E
061550,APPLIED MICROSYSTEMS CORP,P,01,LU,82550,14126,19951115,20030102
061552,LEXMARK INTL INC  -CL A,P,01,LC,82643,31197,19951115,20161129
061553,LUMISYS INC,P,01,LU,82591,14127,19951115,20001229
061556,AMX CORP,P,01,LU,82549,14133,19951116,20050429
061557,ADVENT SOFTWARE INC,P,01,LU,82546,14129,19951116,20150731
061558,CATALYST INTERNATIONAL INC,P,01,LU,82564,14132,19951116,20030226
061560,PHOTON DYNAMICS INC,P,01,LC,82605,14130,19951116,20081002
061561,SAVILLE SYSTEMS PLC  -ADR,P,90,LU,82611,14135,19951116,19991029
061562,ADVANCED ENERGY INDS INC,P,01,LU,82547,14143,19951117,E
061563,CORT BUSINESS SERVICES CORP,P,01,LU,82565,14142,19951117,20000229
061564,EMBRYO DEVELOPMENT CORP,P,01,LU,82569,14148,19951117,19981021
061565,FIRST COMMONWEALTH INC,P,01,LU,82572,14140,19951117,19990831
061566,IDX SYSTEMS CORP,P,01,LU,82583,14145,19951117,20060131
061567,LAUDER (ESTEE) COS INC -CL A,P,01,LC,82642,31196,19951117,E
061568,AMANDA CO INC,C,01,LU,82602,14139,19951130,19990329
061568,AMANDA CO INC,C,00X,LU,82602,14139,19951117,19951129
061569,SCOPUS TECHNOLOGY INC,P,01,LU,82612,14146,19951117,19980529
061570,SECURE COMPUTING CORP,P,01,LC,82613,14149,19951117,20081118
061571,SIMON TRNSPT SVCS INC  -CL A,C,01,LU,82615,14138,19951117,20020222
061572,SMART MODULAR TECHNOLOGIES,P,03,LC,91127,50322,20060203,20110831
061572,SMART MODULAR TECHNOLOGIES,P,01,LC,82616,14144,19951117,19991130
061573,INFINIUM SOFTWARE INC,P,01,LU,82614,14141,19951117,20021231
061574,WATERS CORP,P,01,LU,82651,31208,19951117,E
061575,CFC INTERNATIONAL INC,P,01,LU,82558,14137,19951117,20060929
061576,HEADWATERS INC,P,01,LC,86042,33932,19980513,20170505
061578,HUNGARIAN BROADCASTING CORP,C,01,LU,82578,14150,19951120,19990622
061581,BOSTON BEER INC  -CL A,P,01,LU,82634,31190,19951121,E
061583,CD&L INC,P,01,LU,82557,14156,19951121,20060831
061584,EMERITUS CORP,P,01,LU,82638,31193,19951121,20140731
061585,FLUSHING FINANCIAL CORP,P,01,LU,82573,14157,19951121,E
061586,IMPAC MORTGAGE HOLDINGS INC,P,01,LC,82639,31194,20091230,E
061586,IMPAC MORTGAGE HOLDINGS INC,P,01,LC,82639,31194,19951121,20081120
061587,INTEVAC INC,P,01,LU,82587,14161,19951121,E
061588,ITALIAN OVEN INC,C,01,LU,82600,14154,19951121,19961230
061589,MEADOWBROOK INS GROUP INC,P,01,LC,82644,31198,19951121,20150707
061590,NETTER DIGITAL ENTMT INC,C,01,LU,82596,14153,19951121,20000717
061591,NETAPP INC,P,01,LU,82598,14152,19951121,E
061592,SILICON STORAGE TECHNOLOGY,P,01,LU,82619,14160,19951121,20100430
061593,WESTERN FIDELITY FUNDING INC,C,01,LU,82626,14158,19951121,19970613
061594,AMERIN CORP,P,01,LU,82548,14163,19951122,19990630
061595,BIG FLOWER HOLDINGS INC,P,01,LU,82632,31189,19951122,19991231
061596,BUCKEYE TECHNOLOGIES INC,P,01,LU,82635,31191,19951122,E
061597,GYNECARE INC,P,01,LC,82577,14164,19951122,19971120
061599,SLG REALISATIONS PLC,P,90,LU,82592,14167,19951122,20020426
061600,PAREXEL INTERNATIONAL CORP,P,01,LU,82607,14165,19951122,20170930
061601,PATHOGENESIS CORP,P,01,LU,82604,14166,19951122,20000929
061603,YIELDUP INTL CORP,P,01,LU,82628,14159,19951121,19991029
061604,BANCO DE A EDWARDS SA,P,90,LU,82631,31188,19951103,20011231
061605,CARDIOMETRICS INC,P,01,LC,82559,14094,19951103,19970723
061606,CLARIFY INC,P,01,LU,82562,14095,19951103,20000331
061608,FIRSTCITY FINANCIAL CORP,P,01,LU,82571,14096,19951103,20130531
061610,ZANETT INC,P,01,LC,82554,14170,19951127,20111007
061614,BANK LOS ANGELES/CA,P,01,LU,83814,14853,19960729,19981030
061616,ENI SPA,P,90,LU,82637,31192,19951130,E
061623,CARNEGIE GROUP INC,P,01,LU,82560,14174,19951129,19981130
061624,CONTINENTAL INFORMATN SYS CP,C,01,LU,81605,13728,19950516,20011231
061627,PIXAR,P,01,LU,82606,14173,19951129,20060531
061635,NORTHWEST PIPE CO,P,01,LU,82599,14175,19951130,E
061639,BENCHMARQ MICROELECTRONICS,P,01,LU,82673,14181,19951201,19980831
061640,EGL INC,P,01,LU,82697,14176,19951201,20070831
061641,META GROUP INC,P,01,LU,82724,14178,19951201,20050429
061642,OBJECTIVE SYS INTEGRATRS INC,P,01,LU,82732,14177,19951201,20010131
061644,RAYTEL MEDICAL CORP,P,01,LU,82740,14180,19951201,20020628
061645,AURORA OIL & GAS CORP,P,01,LC,91211,50690,20060524,20090508
061646,WESTELL TECH INC  -CL A,P,01,LC,82762,14179,19951201,E
061647,PATRIOT BANK CORP,P,01,LU,82733,14184,19951204,20040630
061653,HELP AT HOME INC,P,01,LU,82707,14187,19951205,19991207
061655,NOVAVAX INC,P,01,LU,82779,31389,19951213,E
061656,ACCELRYS INC,P,01,LU,82734,14188,19951205,20140430
061657,WESTERN PACIFIC AIRLINES INC,P,01,LU,82761,14186,19951205,19971201
061658,GUCCI GROUP NV,C,90,LU,82300,30967,19951024,20040428
061659,AVALON CAPITAL INC,P,01,LU,82725,14194,19960229,19981120
061661,ELINEAR INC,C,01,LU,82716,14193,19951206,20060908
061662,LEARNING TREE INTL INC,P,01,LU,82720,14191,19951206,E
061664,TRAFFIX INC,P,01,LU,82738,14192,19951206,20080229
061665,TERRACE FOOD GROUP INC,C,01,LU,82754,14190,19951229,19980929
061665,TERRACE FOOD GROUP INC,C,00X,LU,82754,14190,19951206,19951228
061668,UNIONAMERICA HLDGS PLC  -ADR,P,90,LU,82782,31398,19951206,19971205
061669,VIZACOM INC,C,01,LU,82669,14199,19951207,20020905
061670,INTERNATIONAL CUTLERY LTD,C,01,LU,82711,14198,19951211,19970806
061671,MECON INC,P,01,LU,82723,14197,19951207,20000229
061673,NUO THERAPEUTICS INC,P,02,LC,90750,46873,20050601,20110125
061674,CAPITAL MEDIA GROUP LTD,C,01,LU,84004,14841,19960725,19980609
061676,CITRIX SYSTEMS INC,P,01,LU,82686,14201,19951208,E
061679,GREATER BAY BANCORP,P,01,LU,83974,14946,19960909,20070928
061680,NEUROMEDICAL SYSTEMS INC,P,01,LU,82729,14200,19951208,19990316
061681,PIEDMONT BANCORP INC,P,01,LU,82781,31392,19951208,20000428
061684,LABTEC INC,P,01,LC,82744,14196,19951206,19991210
061685,NUANCE COMMUNICATIONS INC,P,01,LU,82759,14205,19951211,E
061686,GUARANTY FINANCIAL CORP/VA,P,01,LU,81708,13811,19950629,20040528
061688,OAK HILL FINANCIAL INC,P,01,LU,82512,14042,19951012,20071130
061689,AML COMMUNICATIONS INC,P,01,LU,82667,14207,19951212,20020820
061690,ADVANCED LIGHTING TECH INC,P,01,LU,82663,14210,19951212,20030109
061691,PHARMANETICS INC,P,01,LU,82688,14211,19951212,20040512
061693,HEARTLAND FINANCIAL USA INC,P,01,LC,89736,44055,20030515,E
061694,ENLIVEN MARKETING TECH CORP,P,01,LC,82727,14208,19951212,20081002
061695,PHYSIO-CONTROL INTL CORP,P,01,LU,82736,14209,19951212,19981030
061697,DESERT COMMUNITY BANK,P,01,LU,82480,14022,19951005,20070831
061698,NATIONS BALANCD TARGT MAT FD,P,01,LU,80693,30431,19940623,20041029
061699,PUTNAM HIGH INCOME OPP TR,C,01,LU,81672,30907,19950627,20050121
061700,ASCENT ENTERTAINMENT GROUP,P,01,LC,82703,14213,20000609,20000630
061700,ASCENT ENTERTAINMENT GROUP,P,01,LC,82703,14213,19951213,20000608
061701,BRISTOL HOTEL & RESORT INC,P,01,LU,82769,31378,19951213,20000428
061702,CHARTWELL RE CORP,C,99X,LU,82689,14216,19991030,19991130
061702,CHARTWELL RE CORP,P,01,LU,82689,14216,19951227,19991029
061703,KENSEY NASH CORP,P,01,LU,82717,14217,19951213,20120629
061704,KIDDIE ACADEMY INTL INC,P,01,LU,82715,14215,19951213,19970327
061705,LEXINGTON GLOBAL ASSET MGRS,P,01,LU,82718,14220,19951218,20000731
061706,MOLECULAR DEVICES CORP,P,01,LU,82722,14218,19951213,20070330
061708,SQA INC,P,01,LC,82749,14219,19951213,19970226
061709,SMITH-MIDLAND CORP,P,01,LU,82745,14221,19951213,19991004
061711,TG THERAPEUTICS INC,P,01,LC,82670,14232,20130530,E
061711,TG THERAPEUTICS INC,P,01,LC,82670,14232,19951214,20080325
061712,BLONDER TONGUE LABS INC,P,01,LU,82768,31377,19951214,E
061713,CAPMAC HOLDINGS INC,P,01,LC,82770,31379,19951214,19980217
061714,AMERICAN NATIONAL BANCORP,P,01,LC,79793,12534,19951130,19971128
061717,ERGO SCIENCE CORP,P,01,LU,82695,14230,19951229,20010523
061717,ERGO SCIENCE CORP,C,00X,LU,82695,14230,19951214,19951228
061718,ATARI INC,P,01,LC,82704,14227,19951214,20080508
061719,PYRAMID BREWERIES INC,P,01,LC,82710,14229,19951214,20080801
061721,INTL DISPLAYWORKS INC,C,01,LU,82726,14223,19951214,20061130
061722,HOT PRODUCTS INC.COM,P,01,LU,82741,14226,19951229,19971021
061722,HOT PRODUCTS INC.COM,C,00X,LU,82741,14226,19951214,19951228
061723,SYNAPTIC PHARMACEUTICAL CORP,P,01,LU,82746,14231,19951214,20030331
061724,TECHFORCE CORP,P,01,LU,82753,14222,19951214,19990831
061725,TOLLGRADE COMMUNICATIONS INC,P,01,LC,82755,14224,19951214,20110510
061726,ADEPT TECHNOLOGY INC,P,01,LU,82664,14238,19951215,20151030
061727,CKS GROUP INC,P,01,LU,82679,14236,19951215,19981231
061730,EXTENDED STAY AMERICA -OLD,P,01,LC,82751,14228,19951214,20040528
061731,FUISZ TECHNOLOGIES LTD,P,01,LU,82700,14233,19951215,19991130
061732,MSC INDUSTRIAL DIRECT  -CL A,P,01,LU,82777,31388,19951215,E
061733,SCHLOTZSKY'S INC,P,01,LU,82675,14234,19951215,20040811
061735,STAR GROUP LP,J,02,LU,86760,14237,19990329,20060428
061735,STAR GROUP LP,P,01,LC,82743,14237,19951215,E
061736,UNITED TRANSNET INC,P,01,LU,82783,31399,19951215,19961129
061737,ZORAN CORP,P,01,LU,82766,14235,19951215,20110831
061738,ITT CORPORATION,P,01,LC,82776,31387,19951220,19980223
061739,HARTFORD FINANCIAL SERVICES,P,01,LC,82775,31386,19951220,E
061741,EASTWIND GROUP INC,C,01,LU,83502,14667,19960528,19980901
061743,KINGSWAY FINANCIAL SVCS INC,P,01,LC,89063,41860,20010711,E
061744,WIDECOM GROUP INC,P,01,LU,82760,14240,19951218,20010410
061745,IMPAX LABORATORIES INC,C,01,LC,82702,14243,20090316,E
061745,IMPAX LABORATORIES INC,C,01,LC,82702,14243,19951219,20050807
061746,NUCO2 INC,P,01,LC,82730,14245,19951219,20080528
061748,UNISON HEALTHCARE CORP,C,01,LU,82757,14244,19951219,19980415
061750,NYMOX PHARMACEUTICAL CORP,P,01,LU,85706,15863,19971201,E
061751,AMISYS MANAGED CARE SYS INC,P,01,LU,82666,14255,19951220,19970630
061752,CASTELLE,P,01,LU,82685,14247,19951220,20070731
061753,STRASBAUGH,P,01,LU,82681,14249,19951229,20050708
061753,STRASBAUGH,C,00X,LU,82681,14249,19951220,19951228
061754,SITE TECHNOLOGIES INC,P,01,LU,82691,14257,19951229,19970318
061754,SITE TECHNOLOGIES INC,C,00X,LU,82691,14257,19951220,19951228
